2.449511796044976375e+00,6.858633028925930830e+01,2.925720031536582124e-05
2.993378381414282252e+00,8.381459467959979293e+01,1.780432579105938570e-07
2.782858243544904742e+00,7.792003081925726349e+01,1.356623845352011281e-06
2.914750366791822422e+00,8.161301027017105980e+01,3.829541516346655823e-07
3.776842715962137387e+00,1.057515960469398948e+02,5.802493695137872792e-11
3.994220635254300156e+00,1.118381777871204434e+02,5.632125039860528825e-12
3.143921832400879079e+00,8.802981130722457692e+01,4.015545094133151302e-08
2.986780876483840164e+00,8.362986454154749083e+01,1.899225012728018524e-07
3.148642922677876044e+00,8.816200183498045817e+01,3.830541462351182908e-08
3.597700263031175627e+00,1.007356073648728483e+02,3.847143483946481914e-10
2.972913842219436997e+00,8.324158758214413467e+01,2.174964104259631374e-07
3.381650993762780555e+00,9.468622782535791771e+01,3.615735256446570791e-09
4.264164693594630684e+00,1.193966114206498048e+02,2.956581174365507316e-13
3.998574447777913488e+00,1.119600845377815688e+02,5.372989768649609614e-12
3.063377420709987753e+00,8.577456777987960379e+01,8.940500399172455443e-08
4.520693233327343741e+00,1.265794105331656141e+02,1.715575640972189023e-14
2.327802096004140786e+00,6.517845868811598109e+01,8.527548040214970055e-05
3.112997841293935863e+00,8.716393955623014733e+01,5.465445751356851440e-08
2.799210229937599159e+00,7.837788643825270185e+01,1.161363878410304298e-06
2.876288557974048476e+00,8.053607962327330938e+01,5.552398525645766092e-07
1.554881593658958172e+00,4.353668462245092741e+01,3.086249855419599328e-02
3.748088360349461912e+00,1.049464740897848998e+02,7.876237014360986926e-11
2.415828824369921524e+00,6.764320708235780444e+01,3.945632163569462984e-05
3.043498078641698079e+00,8.521794620196759240e+01,1.087944033219589379e-07
2.600020377060331622e+00,7.280057055768935470e+01,7.489015637572615948e-06
2.142541942432055091e+00,5.999117438809756919e+01,4.083422749826460976e-04
5.791741626074533578e+00,1.621687655300870006e+02,7.622845878086763643e-21
4.200623718035435772e+00,1.176174641049921092e+02,5.944344325875082939e-13
2.538333300353061706e+00,7.107333240988569401e+01,1.315754323428447998e-05
2.673753301016220441e+00,7.486509242845417589e+01,3.785250865514701216e-06
3.155147620761208138e+00,8.834413338131373905e+01,3.589364412424088292e-08
3.236652296796850514e+00,9.062626431031183927e+01,1.582213782115563907e-08
3.378050430509855762e+00,9.458541205427586362e+01,3.751775400911662870e-09
2.695768499432031895e+00,7.548151798409691082e+01,3.082095325671852114e-06
2.625054289949079855e+00,7.350152011857421996e+01,5.946579226060682056e-06
3.166028618731042688e+00,8.864880132446934624e+01,3.219019357641164242e-08
3.121051772817725389e+00,8.738944963889636597e+01,5.044368405179696150e-08
2.722110931236918496e+00,7.621910607463362908e+01,2.407701249867343975e-06
2.874239198782084781e+00,8.047869756589851420e+01,5.663058324197825025e-07
3.435862507264402232e+00,9.620415020340328738e+01,2.069995476645877135e-09
2.094936579887598516e+00,5.865822423685266784e+01,6.026074345380330642e-04
2.923751455991743686e+00,8.186504076776891736e+01,3.509605395891274130e-07
2.861983776321355588e+00,8.013554573699801153e+01,6.371588308646730041e-07
3.992569947634220906e+00,1.117919585337581339e+02,5.733586031196946076e-12
1.623660132105019249e+00,4.546248369894059493e+01,1.979553687884812174e-02
3.781797203971403842e+00,1.058903217111992774e+02,5.504499067493479903e-11
3.225072600336904571e+00,9.030203280943324273e+01,1.778345408856820378e-08
2.736339909229990486e+00,7.661751745843967853e+01,2.106068309975849895e-06
2.589364237069721408e+00,7.250219863795223318e+01,8.258753232238113870e-06
2.871485114223673474e+00,8.040158319826298339e+01,5.815196871034496275e-07
2.682603257195950164e+00,7.511289120148667564e+01,3.485452064739239629e-06
2.575795918473843038e+00,7.212228571726764415e+01,9.351689879605274493e-06
3.986233624529992081e+00,1.116145414868398120e+02,6.140199060500743933e-12
2.156017352782209517e+00,6.036848587790193221e+01,3.653711590697082743e-04
2.345371849718613788e+00,6.567041179212114343e+01,7.321146729138766022e-05
3.522261015098604453e+00,9.862330842276082876e+01,8.456861578894780927e-10
3.624858395708442149e+00,1.014960350798363748e+02,2.893438874783267866e-10
2.605383116977116664e+00,7.295072727535927015e+01,7.128676634837625566e-06
3.171361902501453667e+00,8.879813327004062273e+01,3.051545639747400764e-08
2.690920806983355895e+00,7.534578259553398993e+01,3.224988433195657737e-06
2.504914346362528299e+00,7.013760169815061829e+01,1.780381798425324731e-05
4.188164489798256618e+00,1.172686057143510681e+02,6.814514152490563057e-13
3.572403419475939312e+00,1.000272957453262848e+02,5.013141268705877577e-10
3.422459757239252109e+00,9.582887320269898623e+01,2.376730410129650932e-09
1.983795817617106438e+00,5.554628289327902735e+01,1.460492134338017356e-03
1.838109490951667979e+00,5.146706574664670342e+01,4.416071906408895568e-03
4.772059828684697358e+00,1.336176752031714159e+02,1.013839186973898280e-15
2.196951739988957542e+00,6.151464871969076853e+01,2.599328740950237289e-04
3.015602086366875323e+00,8.443685841827247884e+01,1.431691879308389890e-07
1.938700529468946332e+00,5.428361482513042091e+01,2.071166655928452331e-03
2.302757515852742909e+00,6.447721044387685652e+01,1.058654631189462721e-04
2.747398856979718307e+00,7.692716799543218542e+01,1.897562883805451235e-06
2.503010330062152455e+00,7.008428924174022256e+01,1.811210180368653255e-05
2.773516490060045303e+00,7.765846172168124895e+01,1.482300560815248352e-06
1.912529054094651126e+00,5.355081351465023687e+01,2.529705407975292152e-03
3.228626562185645810e+00,9.040154374119815373e+01,1.715723078865117149e-08
3.258229457229961490e+00,9.123042480243897501e+01,1.272090163752393870e-08
2.806292151158658044e+00,7.857618023244238259e+01,1.085633672658441267e-06
3.525707412914043548e+00,9.871980756159327086e+01,8.158951605667317258e-10
3.210310298281500163e+00,8.988868835188198148e+01,2.063559260452965373e-08
2.943557102478749687e+00,8.241959886940495039e+01,2.895450109178900057e-07
2.266591583554815603e+00,6.346456433953483867e+01,1.443247003578715870e-04
2.978511399267953941e+00,8.339831917950276363e+01,2.059207091827897212e-07
3.318315729289133653e+00,9.291284042009573341e+01,6.909743811883977030e-09
3.511240231063447848e+00,9.831472646977655927e+01,9.483743848186070419e-10
2.419179078053200982e+00,6.773701418548961328e+01,3.830377829717459496e-05
3.636845892399700464e+00,1.018316849871915508e+02,2.550982690629179737e-10
1.855612023966065394e+00,5.195713667104985944e+01,3.879825471622237298e-03
3.101246378157890060e+00,8.683489858842092701e+01,6.142800032522397709e-08
3.798670108251323008e+00,1.063627630310370620e+02,4.599090255329153918e-11
3.232350929717757726e+00,9.050582603209718968e+01,1.652436984318051379e-08
3.560044504230032381e+00,9.968124611844088179e+01,5.704046642122935973e-10
2.979446024734705212e+00,8.342448869257178501e+01,2.040479962656823267e-07
3.147934000932453902e+00,8.814215202610873234e+01,3.857774732621241750e-08
3.084110496271727619e+00,8.635509389560830584e+01,7.281498392967701066e-08
1.826720412167586849e+00,5.114817154069248772e+01,4.801643946828841429e-03
2.997571902967381074e+00,8.393201328308668963e+01,1.708765763540482569e-07
2.621841549237075242e+00,7.341156337863804993e+01,6.125581780106351586e-06
3.068385508758302738e+00,8.591479424523242869e+01,8.508473500883982323e-08
2.781369378066301135e+00,7.787834258585634473e+01,1.375928018262166885e-06
2.476980669557433679e+00,6.935545874760813945e+01,2.288742206857785481e-05
4.096438206307899677e+00,1.147002697766211696e+02,1.856737502383879791e-12
2.353126429392629060e+00,6.588754002299351953e+01,6.843066549064076457e-05
1.864941792150757838e+00,5.221837018022121413e+01,3.619658986514506360e-03
3.183567218251005304e+00,8.913988211102810055e+01,2.699987533819139725e-08
3.289904331606051446e+00,9.211732128496926464e+01,9.225965822642214775e-09
3.796458102213953634e+00,1.063008268619906289e+02,4.708793354525306260e-11
3.280338588438381553e+00,9.184948047627479184e+01,1.016703767394006995e-08
3.583139441793612434e+00,1.003279043702211339e+02,4.480724380829028929e-10
3.804092993978092974e+00,1.065146038313866228e+02,4.340760577870740437e-11
2.849715740649766182e+00,7.979204073819353482e+01,7.168056622264447935e-07
3.724535643229903936e+00,1.042869980104371592e+02,1.011073254341531381e-10
2.953521908288769815e+00,8.269861343208549442e+01,2.627809594015410103e-07
3.275343838051373080e+00,9.170962746543851551e+01,1.069552771113968129e-08
1.949454192622456006e+00,5.458471739342877527e+01,1.906646015027411729e-03
4.130555696662661092e+00,1.156555595065545106e+02,1.279806270751815294e-12
3.383349187639254740e+00,9.473377725389912030e+01,3.553278323226154852e-09
1.838042108319152268e+00,5.146517903293623419e+01,4.418265004736793636e-03
1.778663570860288479e+00,4.980257998408806230e+01,6.803417851617131820e-03
3.907813124785547210e+00,1.094187674939953325e+02,1.429940866374767674e-11
4.047165115841292682e+00,1.133206232435562129e+02,3.173109168502337077e-12
2.573518373787852198e+00,7.205851446605986155e+01,9.548527091523442063e-06
4.072738358618898324e+00,1.140366740413292348e+02,2.403209716722505855e-12
3.145380652911614838e+00,8.807065828152533982e+01,3.957456010870263726e-08
2.382841151652865808e+00,6.671955224628028702e+01,5.276695786674194755e-05
2.681300379730343852e+00,7.507641063244973623e+01,3.528079052610094936e-06
2.231527577273252572e+00,6.248277216365124787e+01,1.943595618118468141e-04
3.730829794203004646e+00,1.044632342376842615e+02,9.458405137287075454e-11
3.097873883787979565e+00,8.674046874606344204e+01,6.352055940807880040e-08
3.426578265978862614e+00,9.594419144740811589e+01,2.277970107012257559e-09
2.261380742316595249e+00,6.331866078486464744e+01,1.508785655420932055e-04
3.959349443646452915e+00,1.108617844221006834e+02,8.208850078870248180e-12
3.007036741202359753e+00,8.419702875366618855e+01,1.557302586923560904e-07
3.340472677141284485e+00,9.353323495995607573e+01,5.511640962945033821e-09
3.929322866843255380e+00,1.100210402716112696e+02,1.134563718125043934e-11
3.041266936578097102e+00,8.515547422418671886e+01,1.112141411573296874e-07
3.340297356931773542e+00,9.352832599408968406e+01,5.521520762807172911e-09
2.205684825395002324e+00,6.175917511106009528e+01,2.415946121644891079e-04
2.001448397247107103e+00,5.604055512291912322e+01,1.271799794618166512e-03
1.794204495524118537e+00,5.023772587467535544e+01,6.083535819672803747e-03
3.942258237985638125e+00,1.103832306635978426e+02,9.870063158177248892e-12
3.304292124443130696e+00,9.252017948440760620e+01,7.970417937702006016e-09
3.481094866597408188e+00,9.747065626472756605e+01,1.296730458661955650e-09
2.975896513456179893e+00,8.332510237677304588e+01,2.112506495894540007e-07
3.292121703692214574e+00,9.217940770338188372e+01,9.020432931048402691e-09
2.692668496953022572e+00,7.539471791468466222e+01,3.172738676750474826e-06
2.778086629107595851e+00,7.778642561501273178e+01,1.419450028149205612e-06
3.825224328304837496e+00,1.071062811925351781e+02,3.464427863577922310e-11
4.247152909379768637e+00,1.189202814626335112e+02,3.565453178547617234e-13
3.626959875770328079e+00,1.015548765215691418e+02,2.830271424351311964e-10
3.705572318363749673e+00,1.037560249141850477e+02,1.235823555148624395e-10
3.695266462608425062e+00,1.034674609530357401e+02,1.378077388538955348e-10
2.711097748826094112e+00,7.591073696713060315e+01,2.669919384114219492e-06
2.643381854876646564e+00,7.401469193654617129e+01,5.019305160725349501e-06
3.620068606014773760e+00,1.013619209684136706e+02,3.042684882862266507e-10
2.184587752747881861e+00,6.116845707694071876e+01,2.882110752718459079e-04
2.435724767547874148e+00,6.820029349134041752e+01,3.307609969216444227e-05
3.065028887153007808e+00,8.582080884028422929e+01,8.795695422255322501e-08
2.934970533956247518e+00,8.217917495077493584e+01,3.147489703877996935e-07
2.233402640784496906e+00,6.253527394196590450e+01,1.913041397942530201e-04
3.842913835763877461e+00,1.076015874013884570e+02,2.867628187316310140e-11
2.467217915916758209e+00,6.908210164566916944e+01,2.497865454534741394e-05
2.990489717284033677e+00,8.373371208395293763e+01,1.831515183249903917e-07
2.322442627752706379e+00,6.502839357707591716e+01,8.932529923947861721e-05
2.531951216036296692e+00,7.089463404901628962e+01,1.394202975096589307e-05
3.622572113654353831e+00,1.014320191823218522e+02,2.963749577694100781e-10
4.522266379011124826e+00,1.266234586123115093e+02,1.685667999617790739e-14
3.198374408402428148e+00,8.955448343526796862e+01,2.326846348485765899e-08
3.605282924338919504e+00,1.009479218814898189e+02,3.553239530611728704e-10
3.142053363754969020e+00,8.797749418513920716e+01,4.091177575477870494e-08
3.110649938725408070e+00,8.709819828431142241e+01,5.594605046212283864e-08
3.179954645924083056e+00,8.903873008587432025e+01,2.799650247865617368e-08
1.911580408344712767e+00,5.352425143365199744e+01,2.548011419197816416e-03
2.406112821021504811e+00,6.737115898860210450e+01,4.299319455328392409e-05
3.072627993458824758e+00,8.603358381684701328e+01,8.158660555361015742e-08
4.086711871906294924e+00,1.144279324133762117e+02,2.064209193994512938e-12
2.675787081588239857e+00,7.492203828447067337e+01,3.714192456155095230e-06
3.829384155272030021e+00,1.072227563476169081e+02,3.313853295958376248e-11
2.442606543578704326e+00,6.839298322020371756e+01,3.111280481464608240e-05
2.514913636962011090e+00,7.041758183493620038e+01,1.626708590175748046e-05
4.879671404289482872e+00,1.366307993201053534e+02,2.987915413931109924e-16
3.634877890404084155e+00,1.017765809313144842e+02,2.604310604027774179e-10
3.207306075864372108e+00,8.980457012420247054e+01,2.126914336661241244e-08
2.332239699406878142e+00,6.530271158339262172e+01,8.205775015542031588e-05
3.403367197170118708e+00,9.529428152076336289e+01,2.892849087980769689e-09
2.848983560028348627e+00,7.977153968079393564e+01,7.218572782837942125e-07
3.313416878119695319e+00,9.277567258735143696e+01,7.263363994803538547e-09
1.816671621606964049e+00,5.086680540499493475e+01,5.167875976833525252e-03
3.747422871431455693e+00,1.049278404000806830e+02,7.932066824408560703e-11
2.516879683648961752e+00,7.047263114217095392e+01,1.598056441714853647e-05
3.122661357667394721e+00,8.743451801468712858e+01,4.964140083455508925e-08
2.085125832173992944e+00,5.838352330087180064e+01,6.524561836543996737e-04
3.125481256902056693e+00,8.751347519325754831e+01,4.826610955792510617e-08
2.531926286423786809e+00,7.089393601986598981e+01,1.394518200247715870e-05
3.340516222037476890e+00,9.353445421704931562e+01,5.509189795576313374e-09
3.037558459811733780e+00,8.505163687472855827e+01,1.153540844729124858e-07
2.497446341601601283e+00,6.992849756484487500e+01,1.904316936337414545e-05
3.457828836414822860e+00,9.681920741961502586e+01,1.649837762282205694e-09
4.843166763623657722e+00,1.356086693814624198e+02,4.525470937965088311e-16
3.313746287613550390e+00,9.278489605317940914e+01,7.239034369675815717e-09
3.236440324116035328e+00,9.062032907524900338e+01,1.585604229779223022e-08
3.794979440307561624e+00,1.062594243286117290e+02,4.783570997987865544e-11
2.198303442412331332e+00,6.155249638754533947e+01,2.570090372897479956e-04
2.036298705181480706e+00,5.701636374508134963e+01,9.653751459296365175e-04
2.957384789778445988e+00,8.280677411379640773e+01,2.530749136474232905e-07
2.659522553316514770e+00,7.446663149286236205e+01,4.321152452211974355e-06
2.539177991589216976e+00,7.109698376449810553e+01,1.305700368329988313e-05
2.041419810162420578e+00,5.715975468454774244e+01,9.267898683645301502e-04
3.798402343712752316e+00,1.063552656239571093e+02,4.612233736864478513e-11
3.769987722171683764e+00,1.055596562208072129e+02,6.241363044119537440e-11
3.332989563988143278e+00,9.332370779166805619e+01,5.949301837559567848e-09
3.874545037245322732e+00,1.084872610428691644e+02,2.043710267214951759e-11
2.007933760032149184e+00,5.622214528090015051e+01,1.208509647785609631e-03
3.448502364992656943e+00,9.655806621979446902e+01,1.816773098195938811e-09
2.505953746809983507e+00,7.016670491067947069e+01,1.763769539354982543e-05
3.101646226044123544e+00,8.684609432923539885e+01,6.118446132738371851e-08
2.301874276174540768e+00,6.445247973288708465e+01,1.066733904714795044e-04
2.767946091899040173e+00,7.750249057317304846e+01,1.562613790941970860e-06
4.092685057453409492e+00,1.145951816086954551e+02,1.934218765387439429e-12
2.540173098054627321e+00,7.112484674552959518e+01,1.293952443990336888e-05
3.568816952653609764e+00,9.992687467430097570e+01,5.204614137343232685e-10
3.877415668806858395e+00,1.085676387265920226e+02,1.981761813454356386e-11
2.568308829774547331e+00,7.191264723368743716e+01,1.001413162961503384e-05
2.487988179054645421e+00,6.966366901353005403e+01,2.073424426256260806e-05
3.294896679017536467e+00,9.225710701249121826e+01,8.769585007428811647e-09
2.824556912335470127e+00,7.908759354539324704e+01,9.120170082935930371e-07
3.468640942478683264e+00,9.712194638940310654e+01,1.475249778952512756e-09
3.405086842116872514e+00,9.534243157927244283e+01,2.842140792954027686e-09
2.168343694363657370e+00,6.071362344218240281e+01,3.299072573843246799e-04
3.679262954762320792e+00,1.030193627333450621e+02,1.631803618018976762e-10
2.720186953220876003e+00,7.616523469018456183e+01,2.451612759092522862e-06
2.098399257042423471e+00,5.875517919718785720e+01,5.859033034553446512e-04
3.046487631494842585e+00,8.530165368185549823e+01,1.056334011299483958e-07
3.298239100860011597e+00,9.235069482408023589e+01,8.476588430467804782e-09
2.889307713618310736e+00,8.090061598131279652e+01,4.897483538677141128e-07
4.404488848214554331e+00,1.233256877500076314e+02,6.262606777606911718e-14
2.856339931763427931e+00,7.997751808937589146e+01,6.726554038216972817e-07
2.924183900644266032e+00,8.187714921803944890e+01,3.494915997639379745e-07
2.909485026417935494e+00,8.146558073970228975e+01,4.029834825123770102e-07
2.632856173089891172e+00,7.371997284651696702e+01,5.532950362677836785e-06
3.324991916244231849e+00,9.309977365483852907e+01,6.455105945289874366e-09
2.687728847774793373e+00,7.525640773769416114e+01,3.322604659404215795e-06
2.876850810142388415e+00,8.055182268398695555e+01,5.522412372974619447e-07
3.289862918447997941e+00,9.211616171654384289e+01,9.229848231216018060e-09
2.457239594218517897e+00,6.880270863811838922e+01,2.730845616706365311e-05
3.780948266229316790e+00,1.058665514544207866e+02,5.554459068443257730e-11
2.117871172813011516e+00,5.930039283876443079e+01,4.999463824431033638e-04
2.669019792767499677e+00,7.473255419749004602e+01,3.955838617574009767e-06
2.553346753801775115e+00,7.149370910644971389e+01,1.147838451633722693e-05
1.921376296373342951e+00,5.379853629845367635e+01,2.364878005449612495e-03
2.972189072610143423e+00,8.322129403308404960e+01,2.190413704637862476e-07
2.469589076001930117e+00,6.914849412805415341e+01,2.445421631310315145e-05
2.368009976496500801e+00,6.630427934190196027e+01,6.009060646073600259e-05
2.412678709931747711e+00,6.755500387808888263e+01,4.057079611184035702e-05
1.436217952977235424e+00,4.021410268336261851e+01,6.327875669744922882e-02
2.575606499760691559e+00,7.211698199329950398e+01,9.367907863675672210e-06
2.969980731161408816e+00,8.315946047251946993e+01,2.238157986853200166e-07
2.965499208212628357e+00,8.303397782995357090e+01,2.338223309841177060e-07
3.253097084838551645e+00,9.108671837547943539e+01,1.339910262958506688e-08
2.499985449311985075e+00,6.999959258073555191e+01,1.861262077046783330e-05
3.037348328618941995e+00,8.504575320133027105e+01,1.155931618088641701e-07
1.978547142047036855e+00,5.539931997731708435e+01,1.521559465265851906e-03
2.582366294154929687e+00,7.230625623633801524e+01,8.805832906087913734e-06
2.676956593582911825e+00,7.495478462032149025e+01,3.673925067509865205e-06
2.305396638714820146e+00,6.455110588401500138e+01,1.034865976511226880e-04
2.891264630104404709e+00,8.095540964292322883e+01,4.805855811855995317e-07
2.794786667367870958e+00,7.825402668630030689e+01,1.211277580227167606e-06
2.754411838057445827e+00,7.712353146560845119e+01,1.775991570548719948e-06
2.972338306087627391e+00,8.322547257045364688e+01,2.187223740652820980e-07
2.115528759598168218e+00,5.923480526874878649e+01,5.096059316877857293e-04
4.292315208617914379e+00,1.201848258413016310e+02,2.167843350974623330e-13
3.402430145391721616e+00,9.526804407096817329e+01,2.920856501856918633e-09
2.666700203979307737e+00,7.466760571142063441e+01,4.042163165996600462e-06
3.304947675557049713e+00,9.253853491559739552e+01,7.917426637216456538e-09
2.604016588877879457e+00,7.291246448858062479e+01,7.218852125687771600e-06
2.565906980084239120e+00,7.184539544235873620e+01,1.023621118790329410e-05
3.381685079243105907e+00,9.468718221880696717e+01,3.614471022357129969e-09
3.792476284852724255e+00,1.061893359758763467e+02,4.912854101988430431e-11
2.987325427611047246e+00,8.364511197310939394e+01,1.889131092264213207e-07
2.683061153475335026e+00,7.512571229730939137e+01,3.470591129701502704e-06
3.340225980308975995e+00,9.352632744865144332e+01,5.525548059301416042e-09
1.951059498554503557e+00,5.462966595952610049e+01,1.883178620379379921e-03
4.174867197277453812e+00,1.168962815237687636e+02,7.883228390368480008e-13
4.138154630558810609e+00,1.158683296556468179e+02,1.177876398607523599e-12
2.605221650768586361e+00,7.294620622152037015e+01,7.139273840456826425e-06
2.661896709433215769e+00,7.453310786413005928e+01,4.226842863276813833e-06
3.442086344674568643e+00,9.637841765088796819e+01,1.941220189343295378e-09
4.270067974357681706e+00,1.195619032820151659e+02,2.770441896613540690e-13
2.944340018340735554e+00,8.244152051354052446e+01,2.873484032502938082e-07
3.995785797370429826e+00,1.118820023263721026e+02,5.537568973270919501e-12
2.701078931659935289e+00,7.563021008647825738e+01,2.932689118163768329e-06
3.218620639606603273e+00,9.012137790898486855e+01,1.897859202804595874e-08
2.827254468983846358e+00,7.916312513154763053e+01,8.888061960356755399e-07
2.745517922035213498e+00,7.687450181698588381e+01,1.931536089221625321e-06
3.079945276816031363e+00,8.623846775084899718e+01,7.588363249574335180e-08
2.584880695574921283e+00,7.237665947609785633e+01,8.605299041394934853e-06
4.170117668182922621e+00,1.167632947091219080e+02,8.304039201336485135e-13
4.835140902275923303e+00,1.353839452637258773e+02,4.957492722601772644e-16
3.046241319639722001e+00,8.529475694991216983e+01,1.058903767178817885e-07
4.030916490863385881e+00,1.128656617441747585e+02,3.784942943254451876e-12
2.696002129020139471e+00,7.548805961256390162e+01,3.075367962794476520e-06
3.352042374691400539e+00,9.385718649135931457e+01,4.896896861498269749e-09
2.913428429845780432e+00,8.157599603568189650e+01,3.878886366894849148e-07
4.426741889337212577e+00,1.239487729014418136e+02,4.890484045158784726e-14
2.068393520575601663e+00,5.791501857611672222e+01,7.467370872357070779e-04
3.204545126541837430e+00,8.972726354317130415e+01,2.186832380929695918e-08
3.960420204234542663e+00,1.108917657185670862e+02,8.114553846497816032e-12
2.839778342102678099e+00,7.951379357887492461e+01,7.884360385688391757e-07
1.936762260803991387e+00,5.422934330251181478e+01,2.102219493309174549e-03
3.850244039622637171e+00,1.078068331094339527e+02,2.651338710726205237e-11
4.317159749852433670e+00,1.208804729958681179e+02,1.647780827347902938e-13
2.165943008850262697e+00,6.064640424780731820e+01,3.365430923091365374e-04
2.969113427231911295e+00,8.313517596249370456e+01,2.257188337413340756e-07
2.439316909191033833e+00,6.830087345734892779e+01,3.203669385363718718e-05
4.346555606015053641e+00,1.217035569684213669e+02,1.190465876183885154e-13
2.921471848344321831e+00,8.180121175364095620e+01,3.588050815031730585e-07
2.486376653150135230e+00,6.961854628820383084e+01,2.103664156447873783e-05
4.152748392776231867e+00,1.162769549977344496e+02,1.004211841642619735e-12
3.293700613939263722e+00,9.222361719029932203e+01,8.876847534889811569e-09
3.129170627078685651e+00,8.761677755820321067e+01,4.652344710983689902e-08
2.954981300545523659e+00,8.273947641527469443e+01,2.590716541331705407e-07
3.074105592952574906e+00,8.607495660267206006e+01,8.040189457102282129e-08
3.812425109108151133e+00,1.067479030550281180e+02,3.971639456790701993e-11
4.707143663748827755e+00,1.318000225849671381e+02,2.112148464529586560e-15
2.552218903913064274e+00,7.146212930956582454e+01,1.159688295519045534e-05
3.226457840646408837e+00,9.034081953809942434e+01,1.753672631701584031e-08
3.319128237515517998e+00,9.293559065043457679e+01,6.852763415389524969e-09
