1.253334618084832357e+02,1.814238943717011665e+00
1.250362262813736010e+02,2.468632974116572232e+00
1.248683646028605949e+02,1.463404581134218008e+00
1.254020537065973855e+02,1.501085381054502399e+00
1.255337484024606027e+02,1.210581209624887356e+00
1.254472602598884947e+02,1.708254298645826896e+00
1.246341388451480157e+02,1.730384169993585575e+00
1.253982039034257099e+02,1.496915391598739875e+00
1.250807502591452476e+02,1.691012276826414862e+00
1.251327148955215876e+02,1.511403389005149478e+00
1.251883878534333121e+02,1.714947483028425923e+00
1.251200581616038079e+02,1.515736344988397599e+00
1.254462363937907980e+02,1.773845526155053198e+00
1.252122652389464861e+02,1.640768610240138647e+00
1.247246806940743937e+02,1.444650881528252606e+00
1.249527168583177428e+02,1.714324389452348329e+00
1.246044984790268728e+02,1.480003456338771173e+00
1.248075532173055677e+02,1.175499786034410299e+00
1.249967025368661950e+02,9.837723369274647967e-01
1.245966413120735865e+02,1.563783927103484350e+00
1.251915630936234010e+02,1.591188951702654064e+00
1.251740783575835962e+02,1.889398654305954217e+00
1.246765384289796117e+02,1.549808482655049113e+00
1.251008044885402342e+02,1.226996117193378311e+00
1.249871198693939505e+02,1.291796279206342435e+00
1.250466291075480569e+02,1.499628864176723031e+00
1.251184886765161934e+02,1.531046694038379341e+00
1.247564273244358048e+02,1.084758059128690055e+00
1.250619082983155010e+02,1.305771217246956217e+00
1.249151660720381898e+02,2.065401459958370545e+00
1.255732777495684473e+02,1.075849505255780159e+00
1.249883523066340416e+02,1.287199357259240395e+00
1.244726913591956503e+02,1.193193297907654937e+00
1.252077224249065495e+02,1.864555296915985316e+00
1.254185229866533575e+02,1.002984712768025810e+00
1.247917898469569025e+02,1.178994046781080662e+00
1.255542638431419391e+02,1.242725794171863019e+00
1.251291392966521414e+02,1.257981022571798668e+00
1.247007392034850426e+02,2.310214921657534504e+00
1.254457037076481640e+02,1.412105280548948905e+00
1.248611931473995753e+02,1.113638947833562431e+00
1.246792228570085399e+02,1.722025771400196748e+00
1.253479848894253621e+02,1.730059722228338037e+00
1.249663418328189692e+02,1.440979845323328012e+00
1.249141635705450426e+02,1.247218377279362356e+00
1.249753495562154768e+02,1.351090337301388944e+00
1.248223069047350151e+02,2.981897934833408037e+00
1.250460854709184702e+02,1.664844869964408947e+00
1.246965220436985078e+02,1.730581192420395986e+00
1.256916604142299860e+02,2.041211069370643116e+00
1.248994971745358384e+02,1.279336483050304896e+00
1.250547167541505331e+02,1.752410865334784074e+00
1.253500312897985225e+02,1.435797705533438329e+00
1.251599969604540377e+02,1.545324756842861191e+00
1.251504608370191818e+02,1.706095691414947657e+00
1.249661676974462239e+02,1.687325003844151183e+00
1.251693761225044454e+02,1.585499178361913897e+00
1.251218065841661371e+02,1.568602966527527176e+00
1.245291163882828585e+02,1.275971407266402124e+00
1.252226770580426205e+02,1.410521675442977463e+00
1.247017901829678692e+02,1.742480953632157492e+00
1.244573379319949282e+02,1.586682321138332297e+00
1.249999528486963101e+02,1.538964881067807378e+00
1.256202220076821305e+02,1.459483386144145856e+00
1.246058635502321863e+02,4.594645874225529725e-01
1.249742185591851182e+02,1.286547959735613533e+00
1.247119833819173635e+02,1.594271413628636003e+00
1.252330654228957627e+02,1.005754930041248274e+00
1.249627542534342979e+02,1.500947392243779710e+00
1.251632538392648826e+02,1.791348495201288582e+00
1.249036556840272709e+02,2.133241120914970868e+00
1.254459920734523593e+02,1.888290291242300745e+00
1.250891032121158872e+02,1.348647948947365061e+00
1.254593778888579294e+02,1.438236390116206298e+00
1.249519186878656285e+02,1.449626054981102419e+00
1.245811087105904704e+02,1.668346647853691911e+00
1.251657043255036257e+02,1.242340263212553753e+00
1.243810355385270725e+02,1.622208061927374212e+00
1.247783646977450900e+02,1.468053970525257768e+00
1.252349912650123684e+02,1.558933743141211359e+00
1.251110805195416873e+02,1.661392483160316846e+00
1.245806999786736213e+02,1.142891212674877810e+00
1.249182120299077212e+02,1.689948924855844137e+00
1.250689569770397185e+02,1.550632612273974420e+00
1.244383395321945045e+02,1.875267171206403072e+00
1.255312531888432517e+02,1.202063442023941997e+00
1.252381517027334610e+02,1.254441808140593029e+00
1.246908061239415986e+02,1.183428698119852296e+00
1.247618881001011033e+02,1.828240297723633834e+00
1.251154679545020656e+02,1.915374760760227613e+00
1.250269784115752856e+02,1.703261007003373795e+00
1.247928741523986673e+02,1.248919289455253434e+00
1.254533535839006930e+02,1.738107607929028964e+00
1.252326258146372595e+02,1.456730827991140620e+00
1.257134708893557047e+02,1.286336437507243247e+00
1.256204900142463430e+02,1.293923290204572307e+00
1.252528399154743681e+02,1.546958290847217921e+00
1.251805464903584806e+02,1.287313825601831940e+00
1.259207667601575480e+02,1.700723318570240394e+00
1.250011746661377998e+02,1.605160970039722246e+00
1.248556963219027693e+02,1.263301735720134822e+00
1.251521064169569257e+02,1.439676114854557376e+00
1.247693401480771627e+02,2.100452253968210670e+00
1.253511938955399359e+02,1.706592399788430470e+00
1.244855383436668177e+02,1.842618317951860485e+00
1.242481414927575543e+02,1.161112893279064640e+00
1.252124836284443461e+02,1.612144783169258133e+00
1.250653554558852392e+02,1.818353375425593610e+00
1.249970848397380934e+02,1.646371229196731178e+00
1.247372403776465717e+02,1.594441475003788966e+00
1.249174179226052388e+02,1.164088223328018756e+00
1.260457368722051541e+02,1.422259495427347975e+00
1.251237954478548176e+02,1.647909285752916064e+00
1.250193163514817343e+02,1.690711452274001880e+00
1.249478001483758902e+02,1.493698064868249631e+00
1.252267865072009698e+02,2.096166192424521402e+00
1.250843412313921874e+02,1.659461120820861835e+00
1.250046048006324497e+02,1.124235523407465465e+00
1.250365919006390385e+02,1.316067782737365688e+00
1.253487148305369772e+02,1.325474043763434473e+00
1.248767469017893177e+02,1.138072315999691275e+00
1.248876983954013014e+02,1.386886522713327130e+00
1.254860093575318274e+02,1.762286031600622138e+00
1.248171179656082330e+02,1.547105605339192502e+00
1.248717835609400879e+02,1.261033756227979641e+00
1.248832469669760883e+02,1.567145692288926195e+00
1.248709100967427617e+02,1.370185223170393485e+00
1.249502728742883448e+02,2.028642678851884540e+00
1.249571326899242223e+02,1.065099128474606305e+00
1.253283497253043208e+02,1.410082208357825717e+00
1.252903438003569363e+02,1.033300163900429558e+00
1.250762985531546292e+02,1.241040818320000572e+00
1.249850674570182463e+02,2.516259606681924943e+00
1.250635281536108181e+02,1.138410342434999611e+00
1.249493872257354923e+02,1.485938193394694240e+00
1.247829102504389027e+02,1.566076261000266312e+00
1.250861331840015964e+02,2.296899113874233400e+00
1.253694353724755643e+02,2.305241275243405941e+00
1.256488892986219241e+02,1.118029678742606503e+00
1.249042054489345901e+02,2.793584948214589581e+00
1.250825328143946393e+02,1.928273941345481912e+00
1.244216921261417212e+02,1.490737164126770153e+00
1.251192746039000809e+02,1.644115353469642438e+00
1.245464331087505911e+02,1.516037417818064448e+00
1.248024869442583338e+02,1.301609509180113422e+00
1.256984529297612312e+02,1.773347183658968929e+00
1.251978868593920424e+02,1.220847042219182610e+00
1.257588391119082729e+02,1.708178835175155230e+00
1.250679816077892355e+02,1.518794194724238267e+00
1.244676308411579697e+02,1.518500116774974318e+00
1.249046857838313400e+02,1.521408289355888677e+00
1.250374225134365531e+02,1.771847730691933354e+00
1.253639368260423481e+02,2.063149659430962846e+00
1.247234980739455779e+02,1.677928395959444430e+00
1.246441180119598044e+02,1.826037835304760160e+00
1.249475238099864924e+02,1.475068035625735074e+00
1.246424471318994307e+02,1.240836814701692159e+00
1.245946402038871099e+02,2.482616278128744192e+00
1.251452267996590564e+02,1.398614113506986723e+00
1.252198945263302221e+02,1.522085578470571132e+00
1.250198025953126972e+02,1.761580416450358122e+00
1.248874136077804309e+02,3.033894317978687916e+00
1.248973946424804780e+02,1.364176882161333371e+00
1.252555154044596577e+02,1.363395616599492044e+00
1.244250600362905743e+02,1.112791737922061097e+00
1.248266417163862201e+02,1.174421552130373803e+00
1.251574646520404315e+02,1.179037552027689451e+00
1.249079754244088889e+02,1.679625129081110169e+00
1.246927004771077065e+02,2.000255973237660800e+00
1.250285892357479582e+02,1.450736496525830033e+00
1.245409326157047190e+02,1.022166132783124404e+00
1.252232260679454328e+02,1.331957643770832478e+00
1.248750426518362673e+02,1.361850135589476318e+00
1.249906038214093940e+02,1.614173205028531788e+00
1.247868055908654128e+02,1.625036645772139243e+00
1.250825579635219356e+02,1.245951313067008570e+00
1.257547451880811877e+02,1.532607127310962047e+00
1.246773740008785296e+02,9.723451614360425488e-01
1.256341670251862439e+02,1.815965586963561584e+00
1.247973562228735460e+02,2.052386545991447431e+00
1.248835428314666558e+02,1.598378131821800441e+00
1.242310421892737509e+02,1.823056711253131734e+00
1.254889131008160774e+02,1.582371205541660997e+00
1.248118916335362627e+02,1.821348406320016045e+00
1.245514781365320687e+02,1.892586976666954968e+00
1.252861595093498437e+02,1.215679381898153499e+00
1.253677440183363672e+02,1.360886883742702391e+00
1.253829920203526456e+02,1.120719172109403861e+00
1.250493349448557012e+02,1.705980440470739046e+00
1.242584136067209215e+02,1.478811753791828831e+00
1.249123673266888659e+02,1.428575857233403745e+00
1.247478847146640248e+02,1.424722216434703759e+00
1.249342615529802032e+02,1.672948973071665790e+00
1.252452773772469783e+02,2.340326433237777781e+00
1.248963691132220930e+02,1.582672997433489437e+00
1.246673067459993405e+02,1.343213250477594656e+00
1.248128566855273789e+02,1.608517674205766745e+00
1.244829518721286661e+02,1.522556278262869878e+00
1.251199855403945946e+02,1.658105520233008168e+00
1.248636938917652657e+02,1.197824403976196050e+00
1.248987336579679237e+02,2.137855126992960653e+00
1.251304403354050976e+02,1.230140503542227259e+00
1.254545883778543498e+02,2.400694609587691097e+00
1.247406271297658122e+02,1.476451292034226093e+00
1.248670737646614128e+02,1.748150587071055639e+00
1.254184267346046227e+02,1.435318932187299668e+00
1.245906146835969963e+02,1.524490960308428011e+00
1.245280041107746598e+02,1.539975228925403616e+00
1.242489273673520529e+02,1.811271832128758641e+00
1.250794519762046804e+02,1.382730959668461157e+00
1.247896142618811837e+02,1.743737682581141479e+00
1.250516376991424892e+02,1.194638329927325993e+00
1.248278266443954152e+02,1.980929080020271682e+00
1.252963913330551975e+02,1.823240481043669314e+00
1.253720561313987076e+02,1.416212875082656586e+00
1.247865802637461314e+02,1.924470269722502680e+00
1.250112117540712831e+02,2.021678151869320761e+00
1.253283354471809758e+02,1.905378980750848106e+00
1.249348182511197081e+02,1.780961042178041298e+00
1.251348720904671410e+02,2.140576663084395204e+00
1.247115221724365739e+02,1.119239896064779805e+00
1.249561421339614498e+02,1.111059123711844343e+00
1.250207596673630377e+02,1.507898820753513114e+00
1.247935269012363477e+02,1.755198953131835493e+00
1.248059735225375420e+02,1.301200488042755454e+00
1.249822692047112298e+02,1.084300076073263952e+00
1.256964499611296873e+02,1.531194894204537249e+00
1.246633821594494407e+02,1.671155054360986991e+00
1.250183944296630756e+02,1.634287813133818990e+00
1.249803507089084746e+02,1.333306169728478929e+00
1.250984822030292349e+02,1.163899276701629626e+00
1.249618425619165833e+02,1.353488869724542631e+00
1.246611790203829173e+02,1.454373872990960992e+00
1.254070496847695892e+02,2.100110104017247181e+00
1.251960209863719768e+02,1.401961513024566397e+00
1.245991142634455997e+02,1.250941339613658609e+00
1.255586019788100174e+02,1.396938552524345178e+00
1.254180229322885367e+02,1.611370809641616608e+00
1.250147353565307355e+02,1.494708790814103683e+00
1.248176610952717454e+02,1.580513762292526270e+00
1.247772957153608360e+02,1.519023612792289368e+00
1.247327438621440194e+02,1.609422031323941127e+00
1.249215867472695152e+02,1.869599300596105129e+00
1.252627697660011847e+02,1.612653489467332335e+00
1.247305203216534579e+02,1.474641823136019436e+00
1.252786901621470008e+02,1.631892147019056605e+00
1.249403398548945887e+02,1.251795275307023614e+00
1.251769745486081433e+02,2.000956840610071286e+00
1.250113540314328162e+02,1.714398859069074410e+00
1.247357132030300733e+02,1.077098294192063044e+00
1.249785593195961724e+02,2.110240808623932818e+00
1.247231566854197240e+02,1.583615999324358814e+00
1.252163431701162892e+02,1.491734188483814671e+00
1.248601261525424775e+02,1.157414507654566771e+00
1.243362735766649081e+02,2.165219605848090811e+00
1.251446948086759221e+02,1.315516754522875864e+00
1.245737215193917393e+02,1.400844174262295905e+00
1.247272547086282373e+02,1.508955076362117120e+00
1.255055692808299455e+02,1.457772112870828751e+00
1.248415356739786262e+02,1.917619393170022946e+00
1.256162026485616821e+02,1.559997908978269177e+00
1.257204710254516726e+02,1.707873187635576162e+00
1.251075546736391857e+02,1.817876018627931023e+00
1.246694756612544523e+02,1.777900077649403388e+00
1.253236372392685212e+02,1.387475439147709544e+00
1.247374140602278771e+02,1.326571184705483519e+00
1.240533237103816191e+02,1.752816226331600502e+00
1.257712804387752215e+02,1.490540540246803713e+00
1.249280166989615708e+02,1.925979446890044189e+00
1.246944613208709853e+02,1.130661289312487439e+00
1.252790121781101362e+02,1.479493193283739405e+00
1.247524267491458403e+02,1.301255766672875458e+00
1.246057707425172651e+02,1.322761068957686748e+00
1.253711853514166563e+02,1.858693830435113714e+00
1.246158682544087952e+02,2.027728423036064598e+00
1.251609657363328125e+02,1.505596100537559323e+00
1.249807974740700303e+02,1.906173749062349820e+00
1.252910512230424729e+02,2.353338812565165750e+00
1.255984800369594154e+02,2.576418906658741292e+00
1.253550844285453962e+02,1.580877021961657691e+00
1.250120532070179564e+02,1.670016713286796906e+00
1.252599778769550909e+02,1.594888560983343417e+00
1.252453337955137300e+02,1.441941149785459064e+00
1.244758273474966472e+02,4.997448539440927373e-01
1.249978444357580827e+02,1.369927465183794046e+00
1.251920203750917437e+02,1.888902845052338852e+00
1.248294966875583754e+02,1.693356518185278770e+00
1.249693532470617328e+02,1.492342079895772944e+00
1.254940282946837442e+02,1.233003451081119861e+00
1.245603539811591105e+02,1.470283069943425724e+00
1.249249935542339642e+02,1.626155401981993265e+00
1.257043558065574729e+02,1.550090953631343638e+00
1.251103936952876126e+02,1.474580249735866211e+00
1.253533855556391785e+02,1.324267214604031517e+00
1.247857065840352533e+02,1.464575778599477074e+00
1.250626990266676870e+02,1.594709874285572093e+00
1.250624039958954370e+02,1.320496303315772391e+00
1.256489294563732670e+02,1.071170161283200528e+00
1.248015163298116335e+02,1.083523638603931527e+00
1.251131478751832873e+02,1.418203724185348680e+00
1.249247152228264781e+02,1.643211592664944209e+00
1.244842302421767215e+02,1.517499643956980560e+00
1.254722485885391592e+02,1.521916292694595274e+00
1.252076883976276207e+02,1.527779590106462804e+00
1.246696284394968757e+02,1.926868796155509100e+00
1.249886215992966783e+02,1.469754544589033429e+00
1.256528945032844007e+02,1.332529249676755123e+00
1.250093117080167389e+02,2.558452827404944507e+00
1.243218494796204112e+02,1.707454384002859538e+00
1.253246266224106051e+02,1.854341816008701738e+00
1.251117095984330945e+02,1.797937354868596405e+00
1.248802236152333336e+02,1.101403931372104461e+00
1.251194682664416149e+02,1.679128568738558647e+00
1.250264602398699054e+02,1.132570183900038163e+00
1.253899174835040498e+02,1.516716423262034708e+00
1.247200953906303340e+02,1.447320320852598430e+00
1.243042122647316319e+02,1.909643567673657838e+00
1.248394655516032117e+02,1.322235900651654861e+00
1.251339875838922495e+02,2.126964109226398225e+00
1.254493942336755481e+02,1.480761685881139433e+00
1.249930597968959489e+02,1.742944085969256873e+00
1.248291699792596177e+02,1.516337091099133616e+00
1.256245170816065837e+02,1.251247950681686927e+00
1.246339431855666788e+02,1.549994670309501332e+00
1.247286105843897701e+02,1.323413604578886904e+00
1.249800384570980754e+02,1.960921351433518200e+00
1.251619488527105091e+02,1.453741149299259128e+00
1.245672192905557409e+02,1.982933130433573998e+00
1.251166834768919216e+02,1.526854496530680061e+00
1.254567046932881169e+02,1.365780851419116981e+00
1.254037389996307894e+02,1.475881953484734721e+00
1.257433940518937447e+02,2.443911285927860444e+00
1.250797104047676243e+02,1.564341159974596884e+00
1.249995297078143892e+02,2.800828431849881284e+00
1.246944964848644020e+02,1.881221594621693027e+00
1.250880533345049486e+02,1.267770344123116288e+00
1.246170198049120614e+02,1.802601535102029251e+00
1.248490413585047776e+02,1.238198674688940182e+00
1.248314275472167481e+02,1.167560712855312488e+00
1.253426138990365359e+02,1.864062217390120013e+00
1.250311043028072504e+02,1.704448231531048075e+00
1.248192014797640184e+02,1.494293775335278518e+00
1.253593411164627582e+02,1.244735348731523805e+00
1.245838654543749158e+02,1.719655651559801157e+00
1.249280976628909485e+02,1.439180692360120251e+00
1.250787903365185088e+02,2.593726114520005677e+00
1.245284744326314978e+02,1.214470686784749676e+00
1.246774154532612613e+02,1.520773762814283447e+00
1.251820298373749125e+02,1.545618861457942694e+00
1.251696677910104256e+02,1.173670065022561104e+00
1.246075427505276565e+02,1.939499712264379339e+00
1.252299803026766369e+02,1.474029002925138832e+00
1.251315605890273446e+02,1.498620841772238199e+00
1.247759602321117569e+02,1.856262579990730854e+00
1.244166233714853007e+02,5.059024266925181701e-01
1.249705109772815774e+02,1.671068728674151238e+00
1.259508293056869661e+02,1.896436767684394731e+00
1.250516732811121585e+02,1.495088323405325825e+00
1.252216939915072800e+02,1.923274596077028331e+00
1.253588269567284925e+02,1.340623273784049996e+00
1.249438641254923397e+02,1.944127219147536945e+00
1.255212887459458244e+02,1.432415310568073474e+00
1.254697402513022411e+02,2.116055071532027654e+00
1.245491613296339608e+02,2.185358943229791073e+00
1.248311976330341366e+02,1.701512113990152342e+00
1.248068867955323071e+02,1.031301262548304232e+00
1.246606675033466018e+02,9.218832305898424506e-01
1.250214682920721003e+02,1.297487847270626826e+00
1.252560189812697047e+02,1.484857037375359790e+00
1.250982265447687212e+02,1.554742325981665729e+00
1.247429409575273382e+02,1.338798728277750927e+00
1.249381327779164224e+02,1.575773546362875477e+00
1.249553337013476551e+02,1.915788850168021140e+00
1.251567296288428821e+02,1.432049705489793601e+00
1.251002865580593948e+02,1.249269833231422933e+00
1.249019050215073037e+02,1.505296917921189470e+00
1.247691595185593769e+02,2.404375926207891201e+00
1.252930838528433952e+02,1.184551576559433661e+00
1.243095983466281780e+02,8.543838293554499863e-01
1.251212537950315919e+02,1.281839969824557723e+00
1.252945941365538687e+02,1.604315633468702096e+00
1.252704188263291627e+02,1.311968244197369016e+00
1.251089383960514851e+02,1.597673978033149034e+00
1.255255778106516118e+02,1.346101800420207661e+00
1.250346616210648421e+02,1.732056320532265881e+00
1.247963568044922056e+02,1.510255687230363186e+00
1.252349924817974340e+02,1.106265290081466901e+00
1.247068489660518509e+02,1.578897593767018437e+00
1.244835770435454947e+02,5.852360393713733622e-01
1.244325575760185245e+02,1.653669965970676170e+00
1.247676383202086612e+02,1.575428352638931440e+00
1.252661008327429357e+02,1.447718144119408912e+00
1.248266003688689239e+02,1.347383511133519729e+00
1.246339673680774069e+02,7.684412544194746397e-01
1.249794865415234568e+02,1.337513440021086186e+00
1.250405463541434727e+02,1.346551277394417712e+00
1.250004310196814856e+02,1.578661354403076977e+00
1.249184040628632602e+02,1.698185200474482848e+00
1.249033368764337411e+02,1.803256168410030780e+00
1.249749431546150475e+02,1.227542524985211880e+00
1.252825352470216700e+02,1.842032694005979465e+00
1.249364344134775280e+02,1.914771537946360569e+00
1.247703321238819711e+02,1.552763333338319507e+00
1.251317303910467302e+02,1.689712354530233052e+00
1.250544680400765145e+02,8.680869054241430183e-01
1.250637872985848134e+02,1.220218491185776077e+00
1.247798494905864857e+02,1.776978921782338405e+00
1.249161229167323057e+02,1.213127721206240350e+00
1.253398268305067802e+02,1.330066103875233940e+00
1.253179517063140622e+02,1.531952473473481291e+00
1.254409396510400114e+02,1.357750182004187067e+00
1.250192220437891564e+02,1.933777361848597387e+00
1.253229987449925744e+02,1.272391853292750508e+00
1.252187211927204089e+02,1.648785486062512406e+00
1.246957432551775184e+02,1.571608361328836745e+00
1.249339101980297642e+02,1.216334728102216545e+00
1.251336344048372240e+02,1.531078987638223809e+00
1.245964809525103902e+02,1.451159343176348759e+00
1.248385991710363641e+02,1.428204688467555661e+00
1.239073970978099055e+02,2.384236329121861342e+00
1.245918506542026165e+02,1.719885552443512156e+00
1.248761206473824927e+02,1.208565479481440663e+00
1.245498571700894672e+02,1.449658592759818232e+00
1.251771433838170680e+02,1.784470914604844305e+00
1.246938773940420191e+02,1.224309056367802295e+00
1.257583438643218301e+02,1.213748770482793171e+00
1.255520546046881805e+02,2.345558871638087517e+00
1.255147226972918304e+02,1.558452365783956628e+00
1.249163590646253539e+02,1.251825936887414281e+00
1.252994838326455778e+02,1.580572106983425762e+00
1.252874764236191112e+02,1.428725132373465101e+00
1.248682474875442239e+02,1.914061733048390002e+00
1.244591239790410953e+02,1.522447491288026811e+00
1.249942460984538855e+02,1.771396176516270460e+00
1.253281461789291029e+02,1.918953470791451732e+00
1.255606265036275175e+02,1.475845702677840432e+00
1.250789137331380800e+02,1.281832747321312471e+00
1.248170818418132910e+02,1.536484962454752079e+00
1.248352056213002470e+02,1.748920244313997951e+00
1.251855049064364351e+02,1.530836253275989822e+00
1.255590253186904874e+02,2.524411784640300027e+00
1.247450461132801252e+02,1.481589332813008753e+00
1.253370912580806191e+02,1.145680499918468209e+00
1.252090834945345534e+02,1.489855960888034847e+00
1.248693566355690479e+02,1.314891893115278876e+00
1.246107892123806238e+02,1.769489481361824934e+00
1.248426554636118198e+02,1.546167087263399909e+00
1.251716215788796802e+02,1.512996513225087769e+00
1.252188737333400610e+02,1.538231147344706118e+00
1.249679525393583646e+02,1.267598810831804146e+00
1.250576316545683540e+02,1.065479525819127193e+00
1.250539697000846644e+02,1.587443159092264855e+00
1.250380261966218285e+02,1.577397521650016010e+00
1.251963806991319501e+02,2.454694214060062940e+00
1.252404307394214129e+02,1.520090420415255217e+00
1.251123938661434778e+02,1.600656842240349986e+00
1.253320342247749295e+02,1.759687994094328856e+00
1.254997130724196381e+02,1.706237588485773671e+00
1.245492665973374784e+02,2.041448729663450035e+00
1.243135106760425401e+02,1.648368544464371643e+00
1.255724438364159710e+02,1.403608572322801340e+00
1.253421782868135494e+02,1.447309473576773975e+00
1.249207904087793111e+02,1.502410279473711974e+00
1.249522253122786566e+02,2.281041267060569755e+00
1.251769158377054225e+02,1.885548776933537951e+00
1.253760148130297551e+02,1.955897358168969369e+00
1.253733534440372779e+02,2.024248168072003029e+00
1.255702809846459189e+02,1.480246791901512315e+00
1.253170380255044876e+02,1.159659273117979561e+00
1.250507075316586167e+02,1.625423247928103887e+00
1.243481503870233098e+02,1.726974901047874988e+00
1.256604464033437836e+02,1.234880589578924326e+00
1.246124215881129516e+02,1.452360369737393242e+00
1.248825429915692666e+02,1.316540894680751528e+00
1.251370898851238138e+02,2.128526730274297840e+00
1.251779294819471602e+02,1.401839478877976886e+00
1.254661475633724734e+02,1.578262712769297416e+00
1.253641236828949701e+02,1.426513128635259253e+00
1.249227692410358799e+02,1.436148104089407740e+00
1.252190866238895239e+02,1.274473283537184587e+00
1.251283629737537808e+02,2.077436485576832137e+00
1.249512464876584659e+02,1.061398290553547952e+00
1.251758018999065882e+02,1.647263394461412789e+00
1.249651710034669492e+02,2.326507217078781498e+00
1.253039456710712471e+02,1.670439340053954558e+00
1.244592003153928488e+02,2.343452440577572293e+00
1.246270547548771361e+02,1.271459443412046086e+00
1.246288634954995160e+02,8.137167685881182555e-01
1.254019128178670854e+02,1.247341520910843382e+00
1.244809252904972396e+02,1.670945820173661334e+00
1.251125230340063439e+02,1.874288659208025676e+00
1.251035273453813232e+02,1.402213386783742521e+00
1.256159877344635589e+02,9.931002011067195934e-01
1.254081146387977554e+02,1.425843334114965888e+00
