2.123702447097181312e-01,5.874340872107656347e-02,4.584632164437191237e-01,1.263489832434006076e-03,1.014792053378941600e-01,3.841846517446771969e-01,4.130272105288303186e-03,2.933324535224946308e-02,1.714447221750112563e-02,4.188069983783432870e-01,1.790137529149531948e-01,4.324626831800135879e-02,8.206739329215657630e-01,9.326941117611221577e-01,7.622057007485043556e-01,6.661804283581199658e-05,2.112471935884071839e-01,4.253778164014445501e-02,4.959957295122773280e-01,3.324114629373893905e-05,6.016792660803718107e-01,2.227961781848991352e-01,4.692468676781989811e-02,8.010568979039078830e-01,2.506713663682004767e-01,5.443395155200996260e-01,2.991259506505513643e-01,7.489415103270606888e-01,9.917537725344260924e-03,4.329958376110974450e-01,1.113182951395642328e-01,6.238141389478472042e-03,7.938530196125882094e-04,2.870312716803339326e-01,4.224638582921078633e-01,2.858428654359381448e-03,4.591074617157106519e-02,1.830736062733303096e-02,4.107628453900259713e-02,1.941331302517727148e-02,5.843563748532073499e-01,2.432926788219447189e-01,1.587741196430364210e-01,1.841868632908683912e-01,4.360910738247482654e-01,3.315222590796577939e-02,2.712431603049757917e-02,1.043732597309370534e-02,3.936472823970446622e-02,4.895946612229959971e-01,1.505595177720055362e-02,3.085271547164127326e-01,2.073706921725466598e-02,2.695277374146741456e-02,2.733305142265231649e-02,4.635020253813478819e-01,8.634486093452163613e-02,8.403871104507212308e-01,9.729285894938462589e-03,7.145900901804468509e-04,1.324321921771694499e-01,7.116482257922654431e-02,1.105051648582077274e-03,1.219586531106460342e-01,1.717209754261962151e-01,1.132015057828123505e-01,3.000858305542075111e-01,4.932798806123524227e-03,5.892163274951954521e-02,1.231517222033533254e-02,3.913267646442195567e-03,2.691788806885519331e-02,2.650537540205286091e-01,3.437906872724810214e-01,6.285388085578025308e-02,2.284306666701073074e-01,5.467842442774779399e-04,3.129662655020140072e-01,7.558318457180819572e-02,2.830488411380562841e-01,3.617608704160109323e-02,8.284030950851188901e-01,1.378065827156075337e-03,1.655017969096967134e-01,1.374929942252347548e-01,4.604195603628414776e-03,3.169834791906457339e-01,3.893203486472043284e-01,3.643007569346004004e-01,3.578915021140589067e-03,8.944123539040689519e-02,2.490392035473325827e-01,1.530490062965880471e-01,1.332475651434195663e-01,2.735696021972187919e-02,2.568738353933486390e-06,2.496725496142924994e-02,1.645534477541206186e-01,3.856074183283294543e-01,7.695185544936151978e-03,2.161369084995314049e-01,4.506610354814286068e-01,7.361702294941689928e-01,9.138486378361439233e-02,1.930699790284695627e-02,7.550582751823127318e-03,9.669520940688595967e-02,1.666898941997861927e-01,1.398134841463908873e-01,3.114120480047195133e-02,4.999621474712534486e-02,4.722905010734020914e-01,2.022231988975110861e-01,3.589923348848997331e-01,4.649547983493731440e-01,6.867451879696323536e-02,1.133775665559386414e-01,6.560541809580784367e-01,2.001739493633919453e-02,1.243525598871038362e-01,3.085082316077866205e-01,4.718935477121665167e-01,1.273496675355759861e-02,5.865282307736363610e-01,4.019710941494408774e-02,2.247556712804676601e-02,2.475917991088466552e-01,1.917750418339189966e-01,2.800842790902098242e-02,7.016142049251863355e-01,8.305212958585526106e-01,8.176827287281698275e-01,5.245460880063834708e-02,1.336505248260930721e-02,4.679090069512982231e-01,1.871067425641158855e-01,8.719930450605810623e-01,1.529928267453517510e-01,2.352085256075580472e-02,5.515761944616243140e-01,1.855815414835861599e-01,9.023929048262296915e-02,2.536766235265561775e-01,1.101713109700674792e-01,4.301514201984611013e-02,1.786507355231815586e-01,5.254223821437558478e-02,6.048555960135548748e-01,2.478314739573548361e-03,4.810342227068803433e-01,3.275586310724956651e-01,3.126954076222026591e-01,1.307019601609442083e-01,2.784384939731132658e-01,6.545293208889224612e-02,1.835818808284780165e-03,2.611779623875031819e-01,1.700080727205793493e-02,1.221432097978415385e-02,1.247260498411165985e-01,2.095121209691565289e-01,2.275823920954733737e-02,1.846425346548346558e-01,8.478669125550512831e-02,1.044444553439342754e-01,5.824480352502682361e-03,2.727892895143382845e-01,5.583047290451296357e-02,3.016756248420098818e-01,2.726809486787683534e-01,4.905444266905339967e-01,8.405355077569311995e-01,1.120473413192554363e-01,7.808034232881381001e-04,9.296070707615208817e-02,1.964447712971591209e-01,1.893938388459725716e-02,9.309228168833949546e-02,3.213521030153612679e-01,4.286741334931620240e-01,1.172423904940130268e-01,1.880695802737571880e-03,2.156300258017092991e-02,3.882139391004357787e-01,2.261377234305331219e-02,4.927717748234231587e-01,1.441124294572763698e-01,1.131009371217461638e-02,2.936254040851077884e-01,5.929774109010699235e-01,1.470364507029568377e-02,3.441698980267609252e-03,3.985128550811920523e-01,1.983569232617087008e-01,1.350674387509708668e-02,5.671418935982250331e-02,4.574818037229818612e-01,1.624593895900471041e-01,2.723378502816291638e-02,1.819970843089414869e-02,2.345172888640925657e-01,3.047949336669467796e-03,2.131182863227441045e-03,2.276633135977683062e-02,1.634403649522307433e-01,1.955694264304913207e-02,9.856866854324544680e-02,4.651209384912242673e-01,5.152542620871952000e-02,4.209430940433728230e-02,2.358711828750419681e-01,1.407822426518419434e-01,6.578188885605698588e-03,3.126395155728440289e-01,2.807337012396164955e-01,8.842497150168044176e-03,4.819485480869251104e-01,7.288837289683021111e-04,4.167505210111107083e-01,3.769964758019798690e-01,1.937285479383643871e-01,2.907526509388080327e-01,6.961417839526663487e-01,1.335061155165570557e-01,6.794136830743591204e-01,7.747192984232262325e-02,9.639482007031516253e-02,1.406652936078085802e-04,2.787491904400986667e-02,2.774508471592522230e-01,5.716261522698026232e-01,8.428239467013916297e-02,6.162500956631198484e-02,3.469797774813480895e-02,8.431912264781009358e-02,1.245345870970525487e-01,5.816093301897973245e-01,4.541778859932756041e-02,1.764737009039102312e-04,6.599902721299721886e-01,2.379275690738532067e-01,2.801948633247510201e-01,7.408016170764908370e-01,9.789173702715465997e-02,2.113703922579790451e-01,6.785549901983007892e-01,9.702059641197275930e-01,6.235579633630927709e-01,9.602491793104684249e-04,1.910426995754255231e-02,2.026263622615828985e-01,3.978916273326532083e-01,9.004078673655560583e-02,6.681673786626513012e-02,6.457010569236829589e-01,2.233469186281213190e-03,4.686523912137705028e-02,9.479920039346763083e-01,7.016484846218654647e-01,1.080414715891609562e-01,2.236987622269824560e-01,1.316654165272556076e-01,4.261823979106478255e-01,2.784036387983512273e-01,2.477044898681915464e-02,3.149600777096371595e-02,5.655787530094704696e-01,3.669808008303864222e-01,5.467148581613269220e-01,7.769547712560764818e-02,8.234462158896133088e-01,6.445690501054116006e-02,2.999406307351732423e-04,7.377002775318728389e-01,6.413030270503423599e-03,4.105723333372729303e-04,4.659189489497926884e-01,2.283764928861237165e-01,2.889193057806628273e-01,2.179245100890181974e-01,3.426362253989955198e-01,4.669008791340304443e-01,9.167200313186057406e-05,5.111611889850833368e-01,6.406009880906546883e-01,1.345641363771264644e-04,1.167195443568210811e-01,4.717709115822658061e-01,7.348693457488746361e-01,1.886397395523203152e-02,9.946007128505357509e-02,2.232195254426119768e-01,7.504088823922303031e-02,4.268899953359109323e-01,1.222516688329344514e-01,3.777414624031984886e-02,2.537807169768118917e-02,1.077986433163251757e-03,1.186388637043398267e-02,1.038622867866566823e-01,7.993559383032089460e-01,9.923120376582621107e-04,1.682805518425702362e-01,1.560194032963102724e-03,3.945702600315846575e-02,3.312120165184479492e-01,8.541857558356559521e-02,3.778700432309733265e-02,1.093024284768984999e-01,6.056810233954765810e-01,7.850021180552815099e-04,1.488637421879696332e-01,6.343435799490264315e-02,2.696719484166870424e-03,2.825456083037537480e-01,1.981427345377232471e-03,8.202636526645390447e-02,1.083401365229877920e-02,6.847067847736445501e-01,4.944794291250756424e-02,4.558740785737596063e-05,5.348498156806259091e-02,2.383692559157935421e-03,1.192444178066357080e-01,6.453291839692166798e-01,2.524341892852590211e-02,7.477047865940783175e-03,1.558342014759136196e-01,5.321720513772150440e-02,6.514889235047120059e-03,5.104071537323748853e-01,1.109342478146641137e-01,3.705282058736092399e-01,8.822508980076190221e-01,5.448803934026126283e-01,8.057913590080638400e-02,5.949676813355355698e-01,9.093773031918751526e-01,1.047270174506072515e-01,1.741978261828429630e-01,6.031241226246870506e-05,3.343027976216002006e-01,2.896739629731325816e-01,9.221574595726510504e-01,2.382686815816989490e-01,4.208252474237254154e-02,6.345670716807640110e-02,1.631638036216341847e-01,4.392610751099596533e-01,1.298156452137706474e-01,5.521057731184881856e-01,4.568030826280546422e-03,1.386094548283730958e-03,1.456075574729468955e-02,1.243178192014636890e-01,5.422421059957867051e-01,9.912403461542577875e-06,4.945615378368598547e-01,8.675396098540659462e-02,3.823651108082338212e-01,2.163256496625095837e-01,1.259654687847707177e-01,7.700125259386461085e-01,3.212300579059565453e-03,2.284543571669768180e-01,7.458087912325817026e-01,4.069127884425371988e-01,7.356605329511030876e-03,4.588407969128554531e-01,1.444412932033098049e-02,6.835783955331082851e-01,2.002370236623420285e-01,8.563561132350137883e-02,2.503510351994172045e-01,9.455429943071981536e-02,3.082147043168804723e-01,9.439556551427340236e-02,9.858613260876983309e-02,1.300852468838344655e-01,9.505951557835812249e-02,2.935293187440761106e-02,3.367598163495192365e-01,6.867743086782880368e-01,3.668130628387750169e-01,1.006481492384443156e-02,6.240153967206493180e-01,5.081043952866826086e-02,8.906621319299086936e-04,1.945560603590108795e-01,1.620397026840488530e-01,6.330261768266385314e-01,3.291589039488038854e-02,6.084938844337957342e-02,6.394666571024182171e-03,5.515524177365762615e-01,1.193224156140478475e-03,1.835648712975165853e-01,2.893920369309195828e-01,9.330244346122264221e-03,4.541540885853216636e-02,5.289517420163543371e-02,2.832551240147501148e-01,1.392664741626198632e-01,3.337964662719856701e-01,6.532487214674229103e-02,9.797345531917123207e-02,3.840362241049299352e-01,5.162555813511344321e-02,1.856541115830710048e-02,1.712207371304783343e-01,2.066849782475180253e-02,8.560386019107318889e-02,2.572818350057291814e-02,7.151153129889133153e-02,8.263931343733685320e-02,9.224844720951513866e-01,7.676440361485972197e-01,5.101005310487438660e-01,1.168751017498225082e-02,9.057540316825603011e-01,4.100743035913990975e-02,6.499690861482148030e-01,2.058630060158108954e-01,7.486304557559836370e-01,8.768111389571734771e-04,2.040352513368610399e-01,6.650457290204764976e-03,4.350492142640821971e-03,2.703202755867486484e-01,4.722535509242877794e-01,3.877844155517161384e-02,9.939728916031683736e-01,5.783931182974191287e-01,1.965443472736142991e-02,1.275980843699856416e-03,5.296056035643759152e-01,2.673942304005234080e-03,1.771771013511202336e-02,2.595668293800733606e-01,5.366867427714264172e-03,6.104425586264643211e-02,2.247538138538931474e-01,2.057903671596978800e-03,7.690111394452321392e-01,3.093326959157629563e-01,3.681676013098174605e-01,4.179103688259642180e-01,2.620044881961147362e-02,2.423442049623386330e-01,2.829270050649345877e-02,3.365363562523018132e-02,8.035316814620790948e-01,5.781504088857873647e-02,5.960496338535840660e-04,1.352711246618055769e-03,6.166711096770204348e-01,2.853665719427447324e-03,3.483019530236046157e-01,8.174276824705981603e-01,1.656692451118765563e-01,7.989350635364902975e-02,4.636626533507468007e-01,1.180044604315574897e-02,1.888454181678390909e-01,6.399394428406518509e-01,5.070637125971191178e-02,4.595337784046864271e-02,2.559107152166420658e-03,1.400064314033542534e-01,8.797055956363741824e-02,2.226315421478892720e-01,1.150593587826859339e-03,3.180340059685252685e-01,7.426519991149438393e-02,2.362043668004185359e-01,1.645664498120040465e-03,1.424850532204609277e-01,9.628619701714623280e-02,1.054758709183349769e-01,8.441545030348320822e-01,5.457329796403653788e-01,7.295196170552122050e-02,1.744881304047918302e-01,1.983113127957878558e-02,3.875593941591510272e-01,7.312078932911207120e-03,1.448709215306955012e-01,1.564763356269860128e-01,8.298824259001984574e-03,8.771739983595867873e-02,9.711339447617341192e-02,7.544766368834021630e-02,2.037977288511132468e-01,4.209922352051741895e-02,6.355533779709071629e-01,4.444870925309650778e-01,3.953752019570071496e-01,4.735058854401937856e-01,6.543826446960217258e-02,1.985598516356956722e-01,2.651153364565224640e-03,1.677259391659579879e-01,1.006490470140446181e-02,8.398841839103597939e-01,2.822592035826072647e-03,3.503135677370558532e-02,1.522822881927833431e-02,6.246625767016354969e-01,6.512874649768084501e-01,4.758513086939997194e-02,1.929615927986599866e-01,6.993295769633479930e-02,1.672110902966355839e-01,1.848266869800056463e-04,1.407323987766477269e-01,2.895641507258832625e-01,5.029423160741508525e-01,3.409019584598374508e-02,9.136963288823064522e-01,1.766180835927539938e-01,1.905830391654917116e-03,6.088600474921053163e-01,4.096064541736271769e-01,7.269000323282719112e-02,8.265071446899460161e-01,1.300641528679794823e-01,4.159223503992127979e-02,1.931848945326546454e-02,5.843572513117121711e-03,5.130089275410142369e-01,3.056583003646310825e-05,1.130311470549782149e-01,6.547667298656969503e-01,7.667186022494831832e-01,5.402976282198768132e-01,3.439064566216393781e-01,5.306632434670839338e-01,4.168220722881893492e-01,1.736201530069205745e-01,1.163152098538686730e-01,4.981753831967150919e-06,2.837205638118381335e-02,3.400067775894382582e-01,4.178532945830664147e-01,1.117570454060448637e-02,3.066680086484813716e-01,8.664983928590662687e-01,3.229955081062623190e-01,1.228043822122122791e-01,1.174860347886179379e-02,8.750259479487368028e-03,3.117429879335281706e-01,1.300025749953416694e-02,8.169036196547099227e-01,9.054962174466351099e-01,4.089735990560114560e-03,1.044042473952232078e-03,5.280372743792185464e-01,1.809597504695546477e-01,4.379239654602149617e-02,5.507168070374832483e-03,1.737815974850019374e-01,8.475044712246165846e-01,3.545292258022850196e-01,1.100152708041262500e-02,8.466487291482785145e-04,1.117893500083827832e-02,6.311644986504789667e-01,2.545670589503907155e-04,2.244171017563101889e-01,1.296789232269179026e-01,1.986572616556611381e-01,1.142563685787305883e-01,1.312799304527912381e-01,2.937179517348868785e-02,8.850891351577137023e-01,3.837795669107341850e-02,5.626052961889177473e-01,2.969252687238474604e-06,4.464872617198260840e-02,9.038798032471659916e-01,4.668382232315795161e-02,3.617801059477375181e-01,8.063349274716435922e-01,1.753111430242186575e-01,2.416127451578688468e-01,1.101063098755660080e-01,1.593751804495668195e-02,6.016815221653457613e-01,1.394702671423203866e-01,2.287043248030532633e-03,5.590869661576243210e-01,8.908069661373241993e-03,2.158511868609570665e-03,2.311336402621364527e-01,2.743679725597594210e-01,1.822120378654554923e-02,1.307884437368177777e-01,1.676944747461698096e-03,1.830915122510470491e-02,1.191411625143956043e-01,1.911208764448512373e-04,5.858665015147307420e-01,4.108519413335629650e-04,1.712123826658309284e-02,3.590603893156152360e-01,1.881422606997155966e-01,5.906852037055303484e-01,7.855806940901766122e-01,5.590422555793694848e-01,2.953090332043750363e-02,6.273291936112365130e-01,6.362966599364776842e-03,8.089837549122282923e-01,3.754049801052644630e-01,5.188943811424988617e-01,1.849720586821121948e-01,7.188930156843449382e-01,5.227173854491684590e-01,5.123072232804337656e-01,7.067126434812394109e-01,1.475061993910528483e-03,2.041219395019161845e-02,2.663777963809299543e-01,4.638985868290098624e-01,6.912078785406443326e-02,1.339549534774128470e-01,4.578547535202323192e-04,9.639182315825300940e-02,5.647470194498416252e-01,8.469303551622484050e-02,2.107705912376631741e-01,4.225653542710666177e-01,5.145636294753887230e-02,1.383287456733761356e-01,6.772520726103155031e-01,2.278542136265558071e-01,4.722530927803116896e-01,3.946009876175633237e-03,7.272284179078833399e-02,1.655903101603181382e-01,2.553038804772510550e-01,5.701817454055575080e-02,2.370903432239419573e-01,1.932324858887380162e-02,3.285300538269858572e-01,2.124784970584893407e-01,2.292053637976080097e-02,2.015377682642812140e-01,1.140356510849000887e-01,4.604503511347971152e-03,6.277047818741761896e-03,3.521334363649887833e-01,2.463573810766337691e-01,3.735668848293114408e-01,4.570634120815541803e-05,7.967301533584334461e-01,4.692537251343224802e-02,4.988166459086710303e-01,3.101126825056450542e-01,1.655939260295317683e-01,3.074577054866305462e-02,4.120414132403239782e-02,1.043141053466135171e-04,1.005632107775017220e-03,3.603246744295508525e-03,7.563472679999373727e-02,5.840871450565814360e-01,2.261711868824247962e-01,8.634417074124817529e-03,4.274018376301023936e-02,5.903417868638844660e-04,1.060094647790941341e-01,3.415090530182429696e-02,6.591861583794025869e-02,3.779765082933718712e-01,1.436219819610334569e-01,6.636920765574766401e-02,8.495438815431378687e-01,3.412485883438193257e-01,3.079168420432219500e-01,9.619674052977990053e-01,2.987074634381279778e-02,2.770512465996721185e-01,5.459534628333486683e-01,7.050918666469964402e-02,5.751815076362712387e-02,1.618321058687502423e-01,1.701980699680370746e-02,6.811429891209133114e-01,1.057236679651716582e-01,8.623120773874556333e-01,5.279123392914935042e-01,6.274899649148057978e-01,7.806257069703295692e-02,4.680007234358141144e-01,4.840247692556579745e-02,7.391617812318196368e-01,2.278111877719278255e-01,1.947573361299444474e-05,3.769866494631749498e-01,9.871405682982242746e-02,1.372206543572808066e-02,3.233995570987818757e-02,2.005827679799181973e-01,5.469538290913086073e-04,5.625277718747518918e-01,5.202309777524016798e-01,8.484579767181892052e-02,4.722622521105260818e-01,2.268466992690005846e-01,2.048213655135320832e-01,7.543858780286499983e-03,4.897971304834610740e-01,1.097540215437252734e-02,6.670971112234915790e-01,2.281314293293720818e-01,1.086956124312471600e-01,1.972727533701279512e-02,2.210493508351695779e-01,3.269346840926167230e-01,1.500147557386449781e-01,1.601811779467485902e-02,4.015946225588167273e-01,9.238462996443687070e-01,7.031180173074172424e-02,4.156086065959364514e-03,7.399920534565025410e-01,1.327494136713609496e-01,6.844710997482843229e-02,1.306962037766367518e-02,8.120835924993205154e-03,4.021459754859941227e-01,9.639127088142583899e-01,2.460082416135417893e-01,4.299775149289786769e-01,9.387229171909042963e-03,6.514851137316827502e-03,2.543208930478377261e-01,1.474520973020928367e-03,5.603261453954724303e-01,6.111970924814720540e-02,8.512179288557523149e-01,1.133847662845573617e-01,2.486633744746397090e-01,5.245425952846404227e-01,1.007246632329831248e-01,5.063246509922680882e-01,5.945472332941792448e-03,6.478987935602376069e-01,1.185160738041813417e-03,1.964161437998539553e-02,9.022949396820671986e-01,2.253250859313117860e-01,6.625033285746888545e-01,5.316012229528919303e-02,1.315498500456374056e-03,1.397791473809233687e-01,1.413089383139556551e-02,5.487205240890555835e-01,3.135011626527484021e-03,2.985904646793701156e-01,2.094273607267155834e-01,6.630639671839170038e-03,1.783820628563170807e-01,1.152787082276922337e-01,1.266032966929929893e-04,2.260316546490448719e-01,7.967393280025901747e-01,7.215208343518270118e-02,6.220401335582192992e-02,1.717425913835728124e-02,1.002536336893502800e-01,1.089825016939268386e-02,5.592965710596191631e-01,3.586779135652304329e-01,2.739077121146551996e-02,1.398280283710476857e-01,1.303138174775997880e-02,8.805441705819715831e-03,5.499528819611416708e-01,8.247042614804366290e-01,3.504074014836864315e-01,2.384316920671145437e-02,9.093090882144157228e-02,2.286869045874122264e-02,5.875944078659276482e-01,1.494165866278368473e-03,1.093918212188382671e-01,3.226895394144833618e-01,5.324529912601789761e-01,1.827909607960710170e-01,1.572486159247844448e-02,2.028667498335432473e-01,7.632634131802578104e-01,2.326813562702520922e-03,2.092705725928321512e-04,4.235968525341523433e-02,9.032151250220318284e-01,2.458697962180854679e-01,3.850287243966122319e-01,1.128121034664914951e-01,2.954003558157451415e-01,1.248842247390122145e-01,1.443351426360531622e-04,1.466063537728619186e-02,1.245343924481339820e-01,2.676466724071649983e-01,5.717700300385212403e-02,3.161844823872099197e-01,1.290997135794541215e-02,5.603566407430830010e-01,5.154871095344980558e-01,6.742550221718750514e-01,9.616055456624997277e-02,4.229117762654383689e-02,1.087123251376561767e-01,2.924259637291133987e-02,6.399011211849472414e-01,5.474787777258232659e-03,6.914327011022516345e-01,5.020579546223861989e-03,6.449712208074107611e-01,2.325932067663890324e-01,1.720972358405152836e-01,1.165081693769827870e-01,9.824856745304004491e-02,2.340105336652352486e-01,2.286452864834953580e-01,3.445006496491886364e-04,2.664158756817261997e-01,8.761555892611152530e-01,2.582139031964217901e-01,1.243148803728586771e-01,5.995352760479210480e-02,6.553987536190701048e-03,4.852039471131618376e-01,8.410030993476276528e-02,4.166484946443325260e-02,2.451379433676291117e-03,2.923450397885554719e-01,8.670357241099839463e-02,5.419862034401108364e-01,7.905517996837557737e-01,3.727133853271798365e-03,4.179248361475890183e-01,3.672764910824466988e-01,4.179025750260292188e-02,7.894465149589553477e-01,1.003433655940396546e-01,6.828686786120122601e-03,6.867403001163845389e-01,2.151632177496471676e-01,5.672492695505334387e-02,5.990379184616819730e-01,1.932033134960743914e-01,1.961291585020466521e-03,2.130673665413507223e-01,4.273042128469945605e-02,1.281339311933400171e-01,6.715410877157226288e-01,3.065014279398707228e-02,4.653761783067927871e-01,7.627732700956073586e-01,5.297740260686128327e-02,5.928642312035740242e-02,1.546520714178896971e-01,4.276562491935212984e-01,1.340995296270328374e-01,1.891462009669879485e-03,1.412694388787565005e-03,1.406422487650714134e-02,4.201051406815155542e-01,2.338666391184832105e-02,1.314324310057062017e-01,4.802553508285686279e-01,8.965874228637678647e-03,9.495311536474473346e-01,6.510548975355505696e-01,8.838215707196860338e-01,1.315106642604205178e-01,4.326955024970303580e-05,1.967379061998198175e-01,3.875297344318937021e-02,2.272931424856792504e-01,3.153152610443599180e-01,3.068981163270504461e-03,3.740987983849197295e-03,1.907713968071623328e-02,3.821416951928260919e-02,5.158367334831394091e-01,4.106004021647637336e-01,5.926380165099051078e-01,2.713232979416286272e-01,3.112385663274518932e-01,5.338810263820793767e-02,3.128180589412368762e-01,6.486718906678834440e-01,1.107074395206135708e-01,7.799937342355908743e-02,5.623171531678729934e-02,2.228115279777041213e-01,9.153088353159082036e-03,7.224854937119709608e-02,1.509386048918410772e-01,1.121833086207234265e-01,3.338175779767558748e-01,9.506561114546137944e-04,8.616407283613158885e-01,5.089607240910731800e-01,2.005167253053986298e-01,2.646690053410074260e-03,2.225001426840518270e-01,4.300901874469916786e-01,3.243243222868035652e-02,9.604844918387595541e-04,8.435687620675451637e-01,2.278073443358362080e-02,5.499059967342533745e-02,1.430327716870246658e-02,1.797028537367493795e-01,8.661554991293923811e-01,6.196249571104570641e-01,2.882211314062331151e-02,1.870594549847486021e-01,4.386201047670872377e-01,5.941622749146391325e-01,8.893718572556252866e-01,1.863371528917187603e-02,1.912547163961587915e-02,2.034271855935649298e-01,1.435004217955794525e-01,2.848693136157269823e-01,9.581472099464623249e-02,5.456006565010573794e-02,3.213938610819084829e-01,1.304202910929656671e-02,7.399128966169943311e-01,1.796718456142938070e-01,1.183265575802690400e-01,7.211303564427232748e-01,4.915494611272400727e-01,9.920067841044447610e-01,4.244331414670884928e-03,4.886910849078544006e-01,1.915228314611876551e-02,2.089794774913019890e-02,5.485536558467145607e-01,1.931894255420558149e-01,1.258971113972994112e-02,3.522728827594563961e-01,2.337108469516507164e-02,1.806330210220908339e-01,1.214786655538178245e-02,1.715304424025430874e-01,1.832554344241032196e-01,6.367234668769945483e-01,6.906161253117265586e-01,7.839598032977013187e-03,2.745232717509329609e-02,5.260714071372096790e-01,1.508285258645366460e-03,1.924717934717868825e-02,2.464958519335337661e-02,3.055741405135962152e-01,1.066428809876362460e-01,9.178441702555469386e-03,5.897592018744699516e-01,3.983099000287274732e-02,6.143757635014322066e-02,1.710476138370326527e-01,4.488606528243631599e-01,7.564810909266398431e-01,2.678534855794261760e-01,2.570186753755072245e-02,9.054529681315022227e-01,1.416841581113189030e-01,5.375507526764851107e-01,4.635034708596548758e-01,8.748711418429786502e-01,8.866874905552497577e-01,4.215780571326214754e-01,3.312426678924532686e-01,1.521737141779980484e-01,5.094908795860772889e-04,3.086075529936467277e-01,1.908126518664333415e-01,2.358339982785929434e-01,3.675417035655454967e-01,5.718745793760581647e-02,8.727958870353376419e-02,8.724154753292693298e-01,1.527152913784002863e-01,2.360988616817465413e-01,2.079502563194418896e-01,4.020733964310740412e-05,3.771513673220948382e-03,3.625571825103307000e-01,8.340215506892574293e-01,4.755926113349833589e-03
